,Temperature,0.6,0.62,0.64,0.66,0.68,0.7000000000000001,0.7200000000000001,0.7400000000000001,0.7600000000000001,0.7800000000000001,0.8000000000000002
14,24,8.564461470659396e-07,8.448746856778988e-07,8.406735807608284e-07,8.435139002178904e-07,8.530331982760375e-07,8.688376986476509e-07,8.905046503526748e-07,9.175848411768078e-07,9.496052527212945e-07,9.860718400821894e-07,1.0264724183903229e-06
15,25,8.995565188973237e-07,8.956332050880783e-07,8.954777502611158e-07,8.992895158179554e-07,9.0725477233395e-07,9.195455410119374e-07,9.363184926463111e-07,9.577139112662558e-07,9.838547293146427e-07,1.0148456408634599e-06,1.0507722988748608e-06
16,26,9.398746237190836e-07,9.442937329295908e-07,9.488535162235912e-07,9.542672953985476e-07,9.612556635882341e-07,9.705420691355493e-07,9.828483425317058e-07,9.988901952528995e-07,1.0193727196378122e-06,1.0449859193482902e-06,1.076400299615532e-06
17,27,9.775807992898344e-07,9.907287897223394e-07,1.0004556955447996e-06,1.007963843648041e-06,1.0144826501981563e-06,1.0212610993404203e-06,1.0295600538570704e-06,1.0406444473712306e-06,1.0557754084802862e-06,1.076202368319179e-06,1.1031552029500125e-06
18,28,1.0128882943424844e-06,1.0348617456579223e-06,1.0500006693905939e-06,1.059961847321711e-06,1.0664479813682348e-06,1.0711972812521564e-06,1.075972778874501e-06,1.0825514383389079e-06,1.0927131315688343e-06,1.1082295520783991e-06,1.1308531382078768e-06
19,29,1.0460409543000537e-06,1.0766681852597548e-06,1.097270360239655e-06,1.1099157230659573e-06,1.1167358849317743e-06,1.1199127898098293e-06,1.12166530903679e-06,1.124235551944186e-06,1.1298749805349617e-06,1.1408304188414986e-06,1.159330047878493e-06
20,30,1.0773105419276119e-06,1.1161765713502136e-06,1.142115292590562e-06,1.157556237044166e-06,1.165008022344094e-06,1.167043010258384e-06,1.1662815065094367e-06,1.1653756048779496e-06,1.1669927790919354e-06,1.1737993299704153e-06,1.1884437951248383e-06
21,31,1.1069937090879556e-06,1.1534681807340297e-06,1.1844566784741106e-06,1.2026940180293044e-06,1.211007802412456e-06,1.2123011251669036e-06,1.209534739948781e-06,1.2057088111805392e-06,1.2038443636813723e-06,1.2069645520251804e-06,1.2180758711954898e-06
22,32,1.1354086566078836e-06,1.188676310145964e-06,1.2242874992268726e-06,1.2452219168984646e-06,1.2545634969635122e-06,1.2554815440740663e-06,1.2512112672335984e-06,1.2450338417319129e-06,1.2402561283542113e-06,1.2401901821751382e-06,1.2481326834429263e-06
23,33,1.1628915146250085e-06,1.221984753052574e-06,1.2616725601904966e-06,1.2851161740323747e-06,1.2955901111666446e-06,1.2964621247668617e-06,1.2911725162378929e-06,1.2832129340084597e-06,1.2761047961939997e-06,1.2733774777118345e-06,1.2785464034437144e-06
24,34,1.18979248836526e-06,1.2536255659945095e-06,1.2967475182812382e-06,1.3224363808600481e-06,1.3340899864683342e-06,1.3352051608239712e-06,1.3293562374228074e-06,1.320173029145666e-06,1.3113183991997346e-06,1.3064655773192824e-06,1.309275368510665e-06
25,35,1.2164718029838983e-06,1.2838761396793963e-06,1.3297168824227823e-06,1.3573242252096218e-06,1.3701521184988907e-06,1.371757113663441e-06,1.36577650555747e-06,1.3559059134915508e-06,1.3458764458462724e-06,1.3394315965253867e-06,1.3403040234893915e-06
26,36,1.2432954998586876e-06,1.3130556146823125e-06,1.3608510179147215e-06,1.3900010433498533e-06,1.403950207062854e-06,1.4062471012654676e-06,1.4005225792146359e-06,1.3904673724363104e-06,1.379809283705291e-06,1.3722901053697667e-06,1.3716424119847304e-06
27,37,1.2706311295906936e-06,1.3415206831790538e-06,1.390482189930764e-06,1.4207642088925887e-06,1.4357394631098197e-06,1.4388841642065664e-06,1.4337566351108055e-06,1.4239753690636903e-06,1.4131966666330875e-06,1.405091996031782e-06,1.4033252238726535e-06
28,38,1.2988433930188892e-06,1.3696608301833058e-06,1.4189997006586186e-06,1.449982411083628e-06,1.4658522213550906e-06,1.4699533526507658e-06,1.4657104138726673e-06,1.456607279182176e-06,1.4461655528236195e-06,1.437922761693411e-06,1.4354104172498161e-06
29,39,1.328289776114655e-06,1.3978930699654057e-06,1.446844180283402e-06,1.4780898834887424e-06,1.4946924170727849e-06,1.4998106868530092e-06,1.4966808247057761e-06,1.488596221371763e-06,1.478887163994247e-06,1.4709002101459534e-06,1.4679774330700335e-06
30,40,1.3593162340452825e-06,1.4266562499698487e-06,1.4745011136102493e-06,1.5055796680762956e-06,1.522729010702828e-06,1.5288770707222454e-06,1.5270245784654302e-06,1.5202265429697936e-06,1.511573357079743e-06,1.5041716535241223e-06,1.5011250356911088e-06
31,41,1.3922529727428135e-06,1.4564049939103096e-06,1.5024936889790341e-06,1.5329960080245897e-06,1.5504884533501517e-06,1.5576312451387464e-06,1.5571519284690583e-06,1.5518285285398559e-06,1.5444723618918133e-06,1.5379106162310974e-06,1.5349688117088922e-06
32,42,1.427410377688454e-06,1.4876033637145625e-06,1.5313750670875592e-06,1.560925976348826e-06,1.5785463012563117e-06,1.5866018843874174e-06,1.587519610934951e-06,1.583772410981843e-06,1.5778639507607606e-06,1.5723131131795132e-06,1.5696383676988557e-06
33,43,1.4650751342173973e-06,1.5207183198390206e-06,1.5617201724743568e-06,1.5899904540622734e-06,1.6075180953312174e-06,1.6163589463130679e-06,1.618623085730686e-06,1.6164617704511608e-06,1.6120541097841556e-06,1.6075935513615303e-06,1.6052742663474895e-06
34,44,1.5055065952368496e-06,1.5562130774096627e-06,1.5941171312566782e-06,1.620834595532361e-06,1.6380496469306505e-06,1.6475044124636407e-06,1.6509882019982713e-06,1.6503264306938492e-06,1.6473693026652914e-06,1.6439803298545774e-06,1.642024760564742e-06
35,45,1.5489334245222253e-06,1.5945404307216027e-06,1.6291584575139906e-06,1.6541178996520856e-06,1.6708068528159536e-06,1.6806625359258587e-06,1.6851623944116878e-06,1.6858149417056656e-06,1.6841503982373274e-06,1.6817111889236291e-06,1.6800423609728e-06
36,46,1.5955505670850467e-06,1.6361361476410763e-06,1.6674321220017108e-06,1.690504038108498e-06,1.7064651955667198e-06,1.7164697492313974e-06,1.7217055505377998e-06,1.723386772227442e-06,1.7227463646601882e-06,1.7210283926594183e-06,1.7194803027253958e-06
37,47,1.6455165768383684e-06,1.6814125160524718e-06,1.709512620150233e-06,1.7306505767783475e-06,1.7456990725611687e-06,1.7555643705632895e-06,1.761180675061147e-06,1.7635043198759026e-06,1.7635078180429364e-06,1.7621738116098407e-06,1.760488960819706e-06
38,48,1.6989513285277369e-06,1.7307521238685286e-06,1.7559521571924863e-06,1.775198728844879e-06,1.789171098592196e-06,1.7985762496841584e-06,1.8041444803038043e-06,1.8066248508273597e-06,1.806780516429296e-06,1.805383975549829e-06,1.8032122650300797e-06
39,49,1.7559341521332372e-06,1.7845019670281737e-06,1.8072720822069621e-06,1.8247632927424762e-06,1.837521543042453e-06,1.8461165112830524e-06,1.8511380486842255e-06,1.8531924967091218e-06,1.8528989060226375e-06,1.8508851818942185e-06,1.847784181177592e-06
40,50,1.8165023988395146e-06,1.8429679509122943e-06,1.863954674812679e-06,1.8799229004329288e-06,1.8913580354489035e-06,1.8987675263308634e-06,1.9026776862662853e-06,1.9036304105789215e-06,1.9021798008771185e-06,1.8988887200178939e-06,1.8943253002404181e-06
41,51,1.880650456961841e-06,1.906409860041175e-06,1.9264353972904547e-06,1.941210711040725e-06,1.9512456828907343e-06,1.9570732525432677e-06,1.959246097530537e-06,1.9583331951969485e-06,1.9549162892651406e-06,1.9495862839669087e-06,1.94293958923758e-06
42,52,1.948329238374291e-06,1.9750368718783606e-06,1.9950957255571167e-06,2.0091056853605016e-06,2.0176977437690036e-06,2.0215300866183172e-06,2.021284013779129e-06,2.017659720118803e-06,2.0113719639176797e-06,2.0031456510333223e-06,1.9937113634113657e-06
43,53,2.0194461242337147e-06,2.049003656919013e-06,2.0702566375895015e-06,2.0840245412122316e-06,2.0911669667694754e-06,2.0925783355586758e-06,2.089182373109927e-06,2.081926410379964e-06,2.071775540905124e-06,2.0597066720182133e-06,2.0467025086644275e-06
44,54,2.0938653805882557e-06,2.128407126357479e-06,2.152172855457435e-06,2.1663145069461542e-06,2.1720377212583464e-06,2.1705944325822735e-06,2.163275169067558e-06,2.1514011103521136e-06,2.1363159538045906e-06,2.1193776423289457e-06,2.1019500071745023e-06
