,SOC,Anode Half-Cell Discharge Voltage
156,0.007122622847668384,0.10895598720792973
157,0.0071682806864354935,0.10899129626756557
158,0.007213938525202602,0.1090265788587776
159,0.007259596363969711,0.10906183684083956
160,0.0073052542027368,0.10909707262169628
161,0.007350912041503909,0.10913230510332855
162,0.007396569880271018,0.10916752196638782
163,0.007442227719038127,0.10920272471876978
164,0.007487885557805235,0.10923791477744148
165,0.007533543396572325,0.10927309344282979
166,0.0075792012353394335,0.10930826197566086
167,0.0076248590741065415,0.10934342149700405
168,0.00767051691287365,0.10937857308292032
169,0.007716174751640759,0.1094137256656894
170,0.007761832590407849,0.10944887661508305
171,0.007807490429174957,0.10948402587906246
172,0.007853148267942067,0.10951917450846295
173,0.007898806106709174,0.1095543234656588
174,0.007944463945476264,0.10958947361306012
175,0.007990121784243373,0.10962462571571753
176,0.008035779623010482,0.10965978044256672
177,0.00808143746177759,0.1096949395080113
178,0.0081270953005447,0.10973010333599613
179,0.00817275313931179,0.10976527182048941
180,0.008218410978078896,0.10980044524163149
181,0.008264068816846005,0.10983562374696315
182,0.008309726655613116,0.10987080733325304
183,0.008355384494380204,0.10990599582087218
184,0.008401042333147313,0.10994118879290916
185,0.008446700171914422,0.1099763847274932
186,0.00849235801068153,0.11001158215600532
187,0.00853801584944864,0.1100467808147664
188,0.008583673688215727,0.11008197971325714
189,0.008629331526982838,0.11011717785999733
190,0.008674989365749947,0.11015237426253248
191,0.008720647204517056,0.11018756792743345
192,0.008766305043284165,0.11022275786025823
193,0.008811962882051253,0.11025794275188203
194,0.008857620720818362,0.11029312080932535
195,0.00890327855958547,0.11032829168328835
196,0.00894893639835258,0.11036345432717472
197,0.00899459423711967,0.11039860769346138
198,0.009040252075886778,0.11043375073368628
199,0.009085909914653887,0.11046888239844463
200,0.009131567753420994,0.11050400163736185
201,0.009177225592188103,0.11053910730631764
202,0.009222883430955193,0.11057419714291443
203,0.009268541269722302,0.1106092709250864
204,0.00931419910848941,0.11064432754831456
205,0.00935985694725652,0.11067936590719173
206,0.009405514786023628,0.11071438489540408
207,0.009451172624790716,0.11074938340571397
208,0.009496830463557825,0.1107843603299537
209,0.009542488302324934,0.11081931455901695
210,0.009588146141092043,0.11085424379802733
211,0.009633803979859133,0.11088914753286133
212,0.009679461818626242,0.1109240247262083
213,0.00972511965739335,0.1109588742145152
214,0.00977077749616046,0.11099369483329265
215,0.009816435334927568,0.11102848541708847
216,0.009862093173694656,0.11106324479948777
217,0.009907751012461765,0.11109797181310022
218,0.009953408851228876,0.11113266528953859
219,0.009999066689995985,0.11116732405942359
220,0.010044724528763073,0.111201946952347
221,0.010090382367530182,0.11123653279689004
222,0.01013604020629729,0.11127108042058607
223,0.0101816980450644,0.11130558864991477
224,0.010227355883831508,0.1113400563102998
225,0.010273013722598598,0.1113744822260904
226,0.010318671561365707,0.11140886460407723
227,0.010364329400132814,0.11144320208978621
228,0.010409987238899923,0.11147749403504584
229,0.010455645077667032,0.11151173924250361
230,0.010501302916434122,0.1115459365136802
231,0.01054696075520123,0.11158008464893633
232,0.01059261859396834,0.1116141824474654
233,0.010638276432735448,0.111648228707289
234,0.010683934271502537,0.1116822222252209
235,0.010729592110269645,0.1117161617968771
236,0.010775249949036754,0.11175004621664239
237,0.010820907787803863,0.1117838743025473
238,0.010866565626570972,0.11181764501089009
239,0.010912223465338062,0.111851355277846
240,0.01095788130410517,0.11188500261733018
241,0.011003539142872278,0.11191858097373864
242,0.011049196981639387,0.11195210514704747
243,0.011094854820406477,0.11198554547026093
244,0.011140512659173585,0.11201892735957698
245,0.011186170497940694,0.1120522530013785
246,0.011231828336707805,0.11208552156916121
247,0.011277486175474912,0.11211870729330038
248,0.011323144014242,0.1121518284542221
249,0.011368801853009109,0.11218489024976143
250,0.01141445969177622,0.11221789206167634
251,0.011460117530543329,0.11225081247289145
252,0.011505775369310437,0.11228366330911896
253,0.011551433208077526,0.11231645247483005
254,0.011597091046844634,0.11234917955691866
255,0.011642748885611743,0.11238183662675288
256,0.011688406724378852,0.11241442194048154
257,0.011734064563145942,0.1124469389087405
258,0.01177972240191305,0.11247938730814883
259,0.01182538024068016,0.11251176691908607
260,0.011871038079447269,0.11254407758042996
261,0.011916695918214376,0.11257631923026269
262,0.011962353756981466,0.11260849181853852
263,0.012008011595748574,0.11264059430448299
264,0.012053669434515683,0.1126726260118118
265,0.012099327273282792,0.11270458828774249
266,0.012144985112049901,0.11273648128025061
267,0.012190642950816991,0.1127683052403739
268,0.012236300789584098,0.1128000604423265
269,0.012281958628351207,0.11283174721004903
270,0.012327616467118316,0.11286336595934385
271,0.012373274305885425,0.1128949177464954
272,0.012418932144652515,0.11292640490196991
273,0.012464589983419623,0.11295782617172263
274,0.012510247822186732,0.11298918217119348
275,0.01255590566095384,0.11302047359989702
276,0.012601563499720948,0.11305170120180187
277,0.012647221338488057,0.11308286580998239
278,0.012692879177255166,0.11311396831588226
279,0.012738537016022256,0.11314500969784909
280,0.012784194854789365,0.1131759910169633
281,0.012829852693556474,0.11320691342764448
282,0.01287551053232358,0.11323777819674916
283,0.012921168371090693,0.11326858673845036
284,0.012966826209857802,0.11329934068719322
285,0.013012484048624888,0.11333004178331166
286,0.013058141887391999,0.11336069177051805
287,0.013103799726159108,0.11339129239275565
288,0.013149457564926217,0.11342185052985941
289,0.013195115403693326,0.11345236427867668
290,0.013240773242460434,0.1134828344951363
291,0.013286431081227543,0.11351326290825745
292,0.013332088919994633,0.1135436512470675
293,0.013377746758761742,0.11357400124060496
294,0.01342340459752885,0.11360431461792464
295,0.013469062436295958,0.11363459310808104
296,0.013514720275063067,0.11366483844015272
297,0.013560378113830176,0.11369505234321868
298,0.013606035952597285,0.11372523654638275
299,0.013651693791364375,0.11375539277874805
300,0.013697351630131483,0.11378552276944254
301,0.01374300946889859,0.11381562824759717
302,0.0137886673076657,0.11384571145079941
303,0.013834325146432808,0.11387577837237607
304,0.013879982985199917,0.11390582652849907
305,0.013925640823967026,0.11393585762906346
306,0.013971298662734116,0.11396587338374371
307,0.014016956501501225,0.11399587550201273
308,0.014062614340268332,0.11402586569312434
309,0.01410827217903544,0.11405584566612702
310,0.01415393001780255,0.11408581712985838
311,0.014199587856569659,0.11411578179294847
312,0.014245245695336767,0.11414574136382945
313,0.014290903534103857,0.11417569755071885
314,0.014336561372870966,0.11420565261893038
315,0.014382219211638075,0.1142356105842498
316,0.014427877050405186,0.11426557071009869
317,0.014473534889172295,0.114295534683033
318,0.014519192727939403,0.11432550418920626
319,0.01456485056670649,0.11435548091430228
320,0.0146105084054736,0.11438546647089225
321,0.01465616624424071,0.11441546226346477
322,0.014701824083007818,0.1144454696607872
323,0.014747481921774927,0.11447549003314617
324,0.014793139760542036,0.11450552475231536
325,0.014838797599309145,0.11453557601047062
326,0.014884455438076235,0.11456564543521337
327,0.014930113276843342,0.11459573312801075
328,0.01497577111561045,0.11462584015252476
329,0.01502142895437756,0.11465596757595958
330,0.015067086793144668,0.11468611646898907
331,0.015112744631911777,0.11471628784106992
332,0.015158402470678886,0.11474648251598973
333,0.015204060309445976,0.1147767012877996
334,0.015249718148213083,0.1148069449554343
335,0.015295375986980192,0.11483721548898118
336,0.0153410338257473,0.11486751305208245
337,0.01538669166451441,0.11489783794384598
338,0.015432349503281519,0.11492819069858723
339,0.015478007342048627,0.1149585718565988
340,0.015523665180815717,0.1149889819642777
341,0.015569323019582826,0.11501942155018179
342,0.015614980858349933,0.11504989097969048
343,0.015660638697117042,0.1150803905518652
344,0.01570629653588415,0.1151109207546734
345,0.01575195437465126,0.11514148319264632
346,0.01579761221341837,0.11517207694283833
347,0.015843270052185457,0.11520270210876758
348,0.015888927890952566,0.11523335875645724
349,0.015934585729719675,0.11526404695892825
350,0.015980243568486787,0.11529476679354381
351,0.016025901407253896,0.115325518241042
352,0.016071559246021005,0.11535630115478951
353,0.016117217084788093,0.11538711538662884
354,0.016162874923555202,0.11541796116396832
355,0.01620853276232231,0.11544883846385914
356,0.01625419060108942,0.11547974654891825
357,0.01629984843985653,0.11551068504874637
358,0.016345506278623637,0.11554165367319941
359,0.016391164117390746,0.11557265166339097
360,0.016436821956157834,0.11560367743619518
361,0.016482479794924943,0.11563473375163884
362,0.016528137633692052,0.11566581408177443
363,0.01657379547245916,0.11569692323023975
364,0.01661945331122627,0.11572806102458591
365,0.01666511114999338,0.11575922662669197
366,0.016710768988760488,0.11579041435049289
367,0.016756426827527576,0.11582162691522159
368,0.016802084666294684,0.11585286441383888
369,0.016847742505061793,0.11588412577929988
370,0.016893400343828902,0.11591540604068738
371,0.01693905818259601,0.11594670617674849
372,0.01698471602136312,0.11597802642273398
373,0.01703037386013023,0.11600936534543502
374,0.017076031698897317,0.11604072019959966
375,0.017121689537664426,0.11607208914757822
376,0.017167347376431535,0.11610347106544575
377,0.017213005215198644,0.11613486415944042
378,0.017258663053965752,0.1161662664940426
379,0.01730432089273286,0.11619767603303888
380,0.01734997873149995,0.11622909059294799
381,0.01739563657026706,0.11626050782496192
382,0.017441294409034167,0.11629192495373616
383,0.017486952247801276,0.1163233388619305
384,0.01753261008656839,0.11635474671537217
385,0.017578267925335497,0.11638614546632371
386,0.017623925764102606,0.11641753206665932
387,0.017669583602869694,0.11644890346784216
388,0.017715241441636803,0.11648025662093514
389,0.017760899280403912,0.11651158847657825
390,0.01780655711917102,0.1165428958861755
391,0.01785221495793813,0.11657417542535803
392,0.01789787279670524,0.11660542424689212
393,0.017943530635472348,0.11663663925531964
394,0.017989188474239436,0.11666781735435965
395,0.018034846313006545,0.11669895544689393
396,0.018080504151773653,0.11673005043495852
397,0.018126161990540762,0.1167610992197213
398,0.01817181982930787,0.11679209866754675
399,0.01821747766807498,0.11682304470676627
400,0.01826313550684209,0.11685393483707902
401,0.018308793345609177,0.1168847659019493
402,0.018354451184376286,0.11691553474334801
403,0.018400109023143395,0.11694623820171637
404,0.018445766861910504,0.11697687311594623
405,0.018491424700677613,0.11700743632444262
406,0.01853708253944472,0.11703792483333961
407,0.01858274037821183,0.11706833506221051
408,0.01862839821697892,0.1170986647119403
409,0.018674056055746027,0.11712891122675635
410,0.018719713894513136,0.11715907191546421
411,0.018765371733280245,0.11718914408555066
412,0.018811029572047354,0.11721912505423993
413,0.018856687410814463,0.11724901239498987
414,0.01890234524958155,0.11727880394593736
415,0.01894800308834866,0.11730849767705323
416,0.01899366092711577,0.11733809144951379
417,0.01903931876588288,0.11736758309167347
418,0.01908497660464999,0.11739697048911357
419,0.0191306344434171,0.11742625161303097
420,0.019176292282184208,0.11745542478717788
421,0.019221950120951296,0.11748448844432047
422,0.019267607959718405,0.11751344103308212
423,0.019313265798485513,0.11754228130044805
424,0.019358923637252622,0.1175710079386498
425,0.01940458147601973,0.11759961922575728
426,0.01945023931478684,0.1176281140038043
427,0.01949589715355395,0.11765649132040845
428,0.019541554992321037,0.11768475024891159
429,0.019587212831088146,0.11771288988554461
430,0.019632870669855255,0.11774090934994132
431,0.019678528508622364,0.11776880804271722
432,0.019724186347389473,0.11779658600221607
433,0.01976984418615658,0.11782424237281086
434,0.01981550202492369,0.11785177687026402
435,0.01986115986369078,0.11787918923632286
436,0.019906817702457887,0.1179064792388503
437,0.019952475541224996,0.11793364669918568
438,0.019998133379992105,0.11796069172801349
439,0.020043791218759214,0.1179876147051326
440,0.020089449057526323,0.11801441715700968
441,0.02013510689629343,0.11804109857148236
442,0.02018076473506052,0.11806765935479632
443,0.02022642257382763,0.11809410003473125
444,0.020272080412594738,0.11812042143334037
445,0.020317738251361846,0.11814662444389637
446,0.020363396090128955,0.1181727099843933
447,0.020409053928896068,0.11819867899723621
448,0.020454711767663152,0.11822453248244949
449,0.02050036960643026,0.11825027188303032
450,0.02054602744519737,0.11827590018348211
451,0.020591685283964482,0.11830141753317498
452,0.02063734312273159,0.11832682539255167
453,0.0206830009614987,0.11835212526383418
454,0.02072865880026581,0.11837731889168945
455,0.020774316639032897,0.11840240814590061
456,0.020819974477800006,0.1184273949089126
457,0.020865632316567115,0.11845228107415653
458,0.020911290155334224,0.11847706861221839
459,0.020956947994101333,0.11850175987646533
460,0.02100260583286844,0.11852635812721368
461,0.02104826367163555,0.11855086479566732
462,0.02109392151040264,0.11857528217891397
463,0.021139579349169747,0.11859961276323598
464,0.021185237187936856,0.11862385915827714
465,0.021230895026703965,0.11864802397257296
466,0.021276552865471074,0.11867210982324729
467,0.021322210704238183,0.11869611949795217
468,0.02136786854300529,0.11872005590373834
469,0.02141352638177238,0.11874392204929297
470,0.02145918422053949,0.1187677214431357
471,0.021504842059306598,0.11879145663704295
472,0.021550499898073706,0.11881513077099488
473,0.021596157736840815,0.11883874698236448
474,0.021641815575607924,0.11886230856199721
475,0.021687473414375033,0.11888581887441634
476,0.02173313125314212,0.11890928129375856
477,0.02177878909190923,0.11893269908057641
478,0.02182444693067634,0.11895607538918639
479,0.021870104769443448,0.118979412595046
480,0.021915762608210557,0.11900271803010054
481,0.02196142044697767,0.11902598778603507
482,0.022007078285744754,0.11904923262470972
483,0.022052736124511862,0.11907245782255209
484,0.022098393963278975,0.11909566758620999
485,0.022144051802046084,0.11911885578802306
486,0.022189709640813193,0.11914203320847318
487,0.0222353674795803,0.1191652063966088
488,0.02228102531834741,0.11918837958666734
489,0.0223266831571145,0.11921154485193165
490,0.022372340995881607,0.1192347122219035
491,0.022417998834648716,0.11925789061983574
492,0.022463656673415825,0.1192810839334061
493,0.022509314512182934,0.11930428905905889
494,0.022554972350950043,0.11932750731480954
495,0.022600630189717152,0.11935074465242833
496,0.02264628802848424,0.11937400397158028
497,0.02269194586725135,0.11939728819814915
498,0.022737603706018458,0.11942060028418039
499,0.022783261544785566,0.11944394320780824
500,0.022828919383552675,0.11946731983047686
501,0.022874577222319784,0.11949073042886098
502,0.022920235061086893,0.1195141753926652
503,0.02296589289985398,0.11953765934740586
504,0.02301155073862109,0.11956118454326314
505,0.0230572085773882,0.1195847532727631
506,0.023102866416155308,0.11960836787061918
507,0.023148524254922417,0.11963203071359918
508,0.023194182093689526,0.11965574415043242
509,0.023239839932456634,0.11967950929458684
510,0.023285497771223723,0.11970332528070682
511,0.02333115560999083,0.11972719608843135
512,0.02337681344875794,0.11975112349116282
513,0.02342247128752505,0.11977510931566901
514,0.023468129126292158,0.11979915544193394
515,0.02351378696505927,0.11982326380296031
516,0.023559444803826355,0.11984743630789639
517,0.023605102642593464,0.11987167441317717
518,0.023650760481360576,0.11989597770776064
519,0.023696418320127685,0.11992034876334934
520,0.023742076158894794,0.11994478900924385
521,0.023787733997661903,0.11996929993498955
522,0.023833391836429012,0.11999388309020723
523,0.0238790496751961,0.1200185400834002
524,0.02392470751396321,0.12004327239380785
525,0.023970365352730318,0.12006808115623589
526,0.024016023191497426,0.12009296785848646
527,0.024061681030264535,0.12011793335827282
528,0.024107338869031644,0.1201429787761
529,0.024152996707798753,0.12016810534379867
530,0.02419865454656584,0.12019331434098701
531,0.02424431238533295,0.12021860701995914
532,0.02428997022410006,0.12024398427007911
533,0.024335628062867168,0.12026944689209954
534,0.024381285901634277,0.12029499753380148
535,0.024426943740401386,0.1203206370274933
536,0.024472601579168494,0.12034636562507856
537,0.024518259417935583,0.12037218441117876
538,0.02456391725670269,0.12039809442382192
539,0.0246095750954698,0.12042409633822186
540,0.024655232934236913,0.12045019076032494
541,0.02470089077300402,0.12047637834222538
542,0.024746548611771106,0.12050266071436727
543,0.024792206450538215,0.12052903930251055
544,0.024837864289305324,0.12055551406621108
545,0.024883522128072433,0.12058208563212329
546,0.024929179966839524,0.1206087543581573
547,0.024974837805606633,0.12063552062496263
548,0.025020495644373742,0.12066238485223468
549,0.02506615348314083,0.120689347497691
550,0.02511181132190794,0.12071640967508054
551,0.025157469160675048,0.12074357322800294
552,0.025203126999442153,0.12077083682210518
553,0.02524878483820925,0.12079820052340635
554,0.025294442676976357,0.12082566442344597
555,0.025340100515743466,0.12085322863754408
556,0.02538575835451055,0.1208808932493487
557,0.02543141619327766,0.12090865798789709
558,0.02547707403204477,0.1209365225870815
559,0.025522731870811877,0.12096448851672129
560,0.02556838970957897,0.12099255407057602
561,0.025614047548346078,0.12102071888876774
562,0.025659705387113187,0.12104898225343447
563,0.025705363225880275,0.12107734326924954
564,0.025751021064647384,0.12110580104171836
565,0.025796678903414492,0.12113435467523431
566,0.025842336742181598,0.12116300309175411
567,0.025887994580948693,0.12119174925922449
568,0.025933652419715802,0.12122058794156615
569,0.02597931025848291,0.12124951689216519
570,0.026024968097249995,0.1212785342457931
571,0.026070625936017104,0.12130763780393947
572,0.026116283774784213,0.12133682535402855
573,0.026161941613551322,0.12136609465403748
574,0.026207599452318413,0.1213954431118259
575,0.026253257291085522,0.12142487155737713
576,0.02629891512985263,0.12145437582837935
577,0.02634457296861972,0.12148395147319391
578,0.026390230807386828,0.121513595344456
579,0.026435888646153937,0.12154330396836585
580,0.026481546484921042,0.12157307358365743
581,0.026527204323688137,0.12160289998801627
582,0.026572862162455246,0.12163277830984284
583,0.026618520001222355,0.12166270364557827
584,0.02666417783998944,0.12169266996450957
585,0.02670983567875655,0.12172267117983226
586,0.026755493517523658,0.12175270202493646
587,0.026801151356290766,0.12178275725433504
588,0.026846809195057858,0.12181283164155556
589,0.026892467033824967,0.12184291997914756
590,0.026938124872592076,0.12187301707870458
591,0.026983782711359164,0.12190311720296038
592,0.027029440550126273,0.1219332137987481
593,0.02707509838889338,0.12196330246576245
594,0.027120756227660487,0.1219933781229654
595,0.027166414066427582,0.12202343594626833
596,0.02721207190519469,0.12205346905433259
597,0.0272577297439618,0.12208347198716034
598,0.027303387582728884,0.12211343582410145
599,0.027349045421495993,0.12214336641126278
600,0.027394703260263102,0.12217323600602803
601,0.02744036109903021,0.12220306020964722
602,0.027486018937797303,0.12223283744544641
603,0.02753167677656441,0.12226256395348246
604,0.02757733461533152,0.12229220946379703
605,0.02762299245409861,0.12232178891691259
606,0.027668650292865717,0.12235130494812253
607,0.027714308131632826,0.12238075405264058
608,0.02775996597039993,0.12241010517812731
609,0.027805623809167027,0.12243936959596825
610,0.027851281647934135,0.12246855477294713
611,0.027896939486701244,0.12249765752296926
612,0.02794259732546833,0.12252666387888
613,0.027988255164235438,0.12255556820906469
614,0.028033913003002547,0.12258437248182251
615,0.028079570841769656,0.12261307340956573
616,0.028125228680536747,0.12264166429130974
617,0.028170886519303856,0.12267013978022584
618,0.028216544358070965,0.12269849904472563
619,0.028262202196838053,0.12272673909129184
620,0.028307860035605162,0.12275485668660623
621,0.02835351787437227,0.12278284854243574
622,0.028399175713139376,0.12281071252910604
623,0.02844483355190647,0.12283844606206451
624,0.02849049139067358,0.12286604662011327
625,0.02853614922944069,0.12289351174548892
626,0.028581807068207774,0.12292083913784116
627,0.028627464906974882,0.1229480268605071
628,0.02867312274574199,0.12297507315076536
629,0.0287187805845091,0.12300197634833222
630,0.02876443842327619,0.1230287345760956
631,0.0288100962620433,0.12305534619211549
632,0.02885575410081041,0.1230818096209009
633,0.028901411939577498,0.12310812343411182
634,0.028947069778344606,0.12313428656310527
635,0.028992727617111715,0.12316029807355486
636,0.02903838545587882,0.12318615887198835
637,0.029084043294645916,0.12321186701975571
638,0.029129701133413025,0.12323742147468941
639,0.029175358972180133,0.12326282152764616
640,0.029221016810947218,0.12328806671489716
641,0.029266674649714327,0.12331315686447397
642,0.029312332488481436,0.1233380918849158
643,0.029357990327248545,0.12336287336287616
644,0.029403648166015636,0.12338750191187832
645,0.029449306004782745,0.12341197604113978
646,0.029494963843549854,0.12343629596779114
647,0.029540621682316942,0.12346046222434602
648,0.02958627952108405,0.12348447543609321
649,0.029631937359851156,0.12350833628983128
650,0.029677595198618265,0.12353204607894297
651,0.02972325303738536,0.12355560988457437
652,0.02976891087615247,0.12357902488053443
653,0.029814568714919578,0.12360229226086551
654,0.029860226553686663,0.12362541328135038
655,0.02990588439245377,0.12364838924944264
656,0.02995154223122088,0.12367122133461296
657,0.02999720006998799,0.12369391051613013
658,0.03004285790875508,0.12371646134452202
659,0.03008851574752219,0.1237388742060826
660,0.0301341735862893,0.12376114949471541
661,0.030179831425056387,0.1237832886091403
662,0.030225489263823496,0.12380529313294165
663,0.0302711471025906,0.12382716483456548
664,0.03031680494135771,0.12384890549875296
665,0.030362462780124805,0.12387051691882932
666,0.030408120618891914,0.12389200096098019
667,0.03045377845765902,0.12391335935978301
668,0.030499436296426107,0.12393459372326658
669,0.030545094135193216,0.12395570567202718
670,0.030590751973960325,0.1239766970086671
671,0.030636409812727434,0.1239975696741885
672,0.030682067651494525,0.12401832561780653
673,0.030727725490261634,0.1240389680521525
674,0.030773383329028743,0.12405949837935992
675,0.03081904116779583,0.1240799189166989
676,0.03086469900656294,0.12410023217826971
677,0.030910356845330045,0.1241204405448724
678,0.030956014684097154,0.12414054638729441
679,0.03100167252286425,0.12416055237476042
680,0.031047330361631358,0.12418046143369595
681,0.031092988200398464,0.12420027649838154
682,0.031138646039165552,0.12422000048505036
683,0.03118430387793266,0.12423963629266901
684,0.03122996171669977,0.12425918680375658
685,0.03127561955546688,0.12427865582356165
686,0.03132127739423397,0.1242980461092662
687,0.03136693523300108,0.12431735982141454
688,0.031412593071768184,0.124336599359668
689,0.03145825091053527,0.12435576709247224
690,0.03150390874930238,0.12437486537375099
691,0.03154956658806949,0.12439389654370905
692,0.0315952244268366,0.12441286292960357
693,0.031640882265603694,0.12443176684653479
